Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),skills_normalized,skills_count,experience_level,experience_years,experience_level_numeric,job_role_normalized,job_category,education_normalized,education_level,decision_binary,skill_c++,skill_cybersecurity,skill_deep learning,skill_ethical hacking,skill_java,skill_linux,skill_machine learning,skill_natural language processing,skill_networking,skill_python,skill_pytorch,skill_react.js,skill_sql,skill_tensorflow
845,Gregory Murray,"Deep Learning, Machine Learning, SQL",10,B.Tech,,Data Scientist,Hire,70494,7,100,"['machine learning', 'deep learning', 'sql']",3,fresher,10,0,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
847,Curtis Wood,"Deep Learning, Machine Learning",4,B.Tech,Google ML,Data Scientist,Hire,88986,2,70,"['machine learning', 'deep learning']",2,mid-level,4,2,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
848,Nicole Martinez,"Python, SQL, Deep Learning",2,PhD,AWS Certified,Data Scientist,Hire,82119,8,85,"['python', 'deep learning', 'sql']",3,junior,2,1,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
850,Lori Lopez DDS,"Machine Learning, Python, SQL",2,B.Tech,,Data Scientist,Reject,44219,4,55,"['python', 'machine learning', 'sql']",3,junior,2,1,data scientist,data_science,B.TECH,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
856,Felicia Gonzalez,"Machine Learning, Python, SQL, Deep Learning",6,M.Tech,AWS Certified,Data Scientist,Hire,116163,2,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,6,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
857,Karen Castillo,"SQL, Deep Learning, Python",5,MBA,Deep Learning Specialization,Data Scientist,Hire,46669,5,100,"['python', 'deep learning', 'sql']",3,mid-level,5,2,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
859,Eric Ramirez,"Machine Learning, SQL, Deep Learning",10,PhD,,Data Scientist,Hire,54054,0,100,"['machine learning', 'deep learning', 'sql']",3,fresher,10,0,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
864,Dennis Gamble,"SQL, Python, Machine Learning, Deep Learning",3,B.Sc,,Data Scientist,Hire,94642,8,90,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,3,2,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
867,Timothy Buckley,"Python, SQL, Machine Learning",10,MBA,Google ML,Data Scientist,Hire,114118,2,100,"['python', 'machine learning', 'sql']",3,fresher,10,0,data scientist,data_science,MBA,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
871,Kenneth Lee,"SQL, Machine Learning, Python",3,PhD,Google ML,Data Scientist,Hire,45975,10,100,"['python', 'machine learning', 'sql']",3,mid-level,3,2,data scientist,data_science,PHD,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
874,Matthew Ward,"Machine Learning, Python, Deep Learning, SQL",9,B.Tech,Google ML,Data Scientist,Hire,107697,5,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,9,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
876,Brandi Hernandez,"Python, SQL, Machine Learning, Deep Learning",4,B.Tech,AWS Certified,Data Scientist,Hire,65571,5,95,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,4,2,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
877,James Pruitt,"Machine Learning, Deep Learning, Python",3,PhD,,Data Scientist,Hire,107521,10,95,"['python', 'machine learning', 'deep learning']",3,mid-level,3,2,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
879,Rachel Johnson,"Deep Learning, Machine Learning, SQL, Python",2,PhD,,Data Scientist,Reject,50002,1,45,"['python', 'machine learning', 'deep learning', 'sql']",4,junior,2,1,data scientist,data_science,PHD,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
884,Kristen West MD,"SQL, Machine Learning",9,PhD,AWS Certified,Data Scientist,Hire,119901,3,100,"['machine learning', 'sql']",2,senior,9,3,data scientist,data_science,PHD,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
886,David Tran,"Machine Learning, Deep Learning",9,PhD,,Data Scientist,Hire,51682,8,100,"['machine learning', 'deep learning']",2,senior,9,3,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
887,Steven Gonzalez,"Machine Learning, Deep Learning, SQL",3,PhD,AWS Certified,Data Scientist,Hire,48470,7,90,"['machine learning', 'deep learning', 'sql']",3,mid-level,3,2,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
890,Mrs. Heather Williams MD,"Python, Machine Learning, Deep Learning, SQL",7,M.Tech,Google ML,Data Scientist,Hire,112572,5,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,7,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
903,Lisa White,"Deep Learning, Machine Learning, SQL, Python",6,PhD,Deep Learning Specialization,Data Scientist,Hire,48306,10,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,6,3,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
905,Stacy Flores,"Deep Learning, Machine Learning",4,PhD,AWS Certified,Data Scientist,Reject,103828,0,60,"['machine learning', 'deep learning']",2,mid-level,4,2,data scientist,data_science,PHD,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
908,Joshua Jensen DDS,"Python, Deep Learning, Machine Learning",0,B.Tech,AWS Certified,Data Scientist,Reject,72251,6,55,"['python', 'machine learning', 'deep learning']",3,fresher,0,0,data scientist,data_science,B.TECH,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
911,Erin Hull,"Machine Learning, Deep Learning",6,PhD,AWS Certified,Data Scientist,Hire,117600,0,80,"['machine learning', 'deep learning']",2,senior,6,3,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
914,Laura Vasquez,"Deep Learning, SQL, Machine Learning",3,B.Tech,,Data Scientist,Reject,94832,3,60,"['machine learning', 'deep learning', 'sql']",3,mid-level,3,2,data scientist,data_science,B.TECH,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
916,Marcus Edwards,"SQL, Python",7,PhD,,Data Scientist,Hire,72691,1,85,"['python', 'sql']",2,senior,7,3,data scientist,data_science,PHD,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
918,Michael Jimenez,"Deep Learning, Machine Learning, Python, SQL",5,B.Tech,,Data Scientist,Hire,92538,1,75,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,5,2,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
919,Shannon Frazier,"Deep Learning, Python",5,MBA,AWS Certified,Data Scientist,Hire,100800,3,85,"['python', 'deep learning']",2,mid-level,5,2,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924,Kerry Sanders,"Python, Machine Learning, Deep Learning, SQL",1,PhD,Google ML,Data Scientist,Hire,113545,6,70,"['python', 'machine learning', 'deep learning', 'sql']",4,fresher,1,0,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
927,John Walker,"Machine Learning, SQL",5,B.Sc,Deep Learning Specialization,Data Scientist,Hire,108012,7,100,"['machine learning', 'sql']",2,mid-level,5,2,data scientist,data_science,B.SC,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
931,Mark Sanford,"Python, Machine Learning",2,B.Sc,Deep Learning Specialization,Data Scientist,Reject,71635,1,45,"['python', 'machine learning']",2,junior,2,1,data scientist,data_science,B.SC,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
934,Kristina Evans,"Machine Learning, Deep Learning, Python",10,M.Tech,Google ML,Data Scientist,Hire,47998,10,100,"['python', 'machine learning', 'deep learning']",3,fresher,10,0,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
935,Maria Green,"Python, SQL, Machine Learning",3,PhD,Google ML,Data Scientist,Reject,55365,1,60,"['python', 'machine learning', 'sql']",3,mid-level,3,2,data scientist,data_science,PHD,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
936,Eddie May,"Machine Learning, SQL",2,MBA,Deep Learning Specialization,Data Scientist,Hire,90929,7,75,"['machine learning', 'sql']",2,junior,2,1,data scientist,data_science,MBA,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
943,Leslie Conway,"Machine Learning, Deep Learning, SQL, Python",2,PhD,AWS Certified,Data Scientist,Hire,80720,6,80,"['python', 'machine learning', 'deep learning', 'sql']",4,junior,2,1,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
948,Jeffery Hicks,"Python, Deep Learning, Machine Learning, SQL",2,B.Tech,Deep Learning Specialization,Data Scientist,Hire,42356,3,65,"['python', 'machine learning', 'deep learning', 'sql']",4,junior,2,1,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
951,Rita Russell,"Deep Learning, Machine Learning",7,M.Tech,AWS Certified,Data Scientist,Hire,87562,9,100,"['machine learning', 'deep learning']",2,senior,7,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
953,Mary Thomas,"SQL, Machine Learning, Python, Deep Learning",6,B.Sc,Deep Learning Specialization,Data Scientist,Hire,53286,5,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,6,3,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
955,Megan Meadows,"SQL, Python, Machine Learning, Deep Learning",7,B.Sc,AWS Certified,Data Scientist,Hire,55431,2,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,7,3,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
956,Michael Johnson,"Deep Learning, Python, SQL, Machine Learning",3,B.Sc,AWS Certified,Data Scientist,Hire,113134,5,85,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,3,2,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
960,Evan Rodriguez,"Machine Learning, SQL, Python",3,M.Tech,Google ML,Data Scientist,Hire,119432,9,100,"['python', 'machine learning', 'sql']",3,mid-level,3,2,data scientist,data_science,M.TECH,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
961,Phillip Morris,"SQL, Machine Learning, Python",3,B.Tech,Google ML,Data Scientist,Hire,77352,3,70,"['python', 'machine learning', 'sql']",3,mid-level,3,2,data scientist,data_science,B.TECH,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
962,Melanie Oliver,"SQL, Deep Learning, Python",9,B.Sc,Google ML,Data Scientist,Hire,96487,0,100,"['python', 'deep learning', 'sql']",3,senior,9,3,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
966,Elizabeth Stevenson,"SQL, Machine Learning, Deep Learning",8,M.Tech,,Data Scientist,Hire,61880,8,100,"['machine learning', 'deep learning', 'sql']",3,senior,8,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
968,Adriana Johnson,"Deep Learning, Python, Machine Learning, SQL",6,B.Sc,AWS Certified,Data Scientist,Hire,50340,0,90,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,6,3,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
970,Mark Hughes,"Python, Machine Learning, SQL",9,PhD,Google ML,Data Scientist,Hire,104274,10,100,"['python', 'machine learning', 'sql']",3,senior,9,3,data scientist,data_science,PHD,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
979,Hunter Higgins,"SQL, Deep Learning, Machine Learning",9,B.Sc,Google ML,Data Scientist,Hire,89128,0,100,"['machine learning', 'deep learning', 'sql']",3,senior,9,3,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
981,Juan Le,"Python, SQL, Machine Learning",3,B.Tech,AWS Certified,Data Scientist,Hire,71142,4,75,"['python', 'machine learning', 'sql']",3,mid-level,3,2,data scientist,data_science,B.TECH,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
985,Nicholas Wheeler,"SQL, Deep Learning",0,PhD,Deep Learning Specialization,Data Scientist,Reject,118976,8,60,"['deep learning', 'sql']",2,fresher,0,0,data scientist,data_science,PHD,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
987,Carolyn Little,"SQL, Deep Learning, Machine Learning",1,MBA,,Data Scientist,Hire,44099,8,65,"['machine learning', 'deep learning', 'sql']",3,fresher,1,0,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
997,Colleen Hicks,"Deep Learning, Machine Learning",0,MBA,Deep Learning Specialization,Data Scientist,Reject,103294,5,45,"['machine learning', 'deep learning']",2,fresher,0,0,data scientist,data_science,MBA,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1000,Chad Collins,"SQL, Machine Learning, Python, Deep Learning",7,M.Tech,Deep Learning Specialization,Data Scientist,Hire,119474,3,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,7,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
